epoch,followers,following,media
1548523202.3595011,6104,438,147
1548523802.4165056,6105,438,147
1548524401.741096,6105,438,147
1548525001.7657979,6105,438,147
1548525601.7920449,6105,438,147
1548526202.14013,6105,438,147
1548526802.1770735,6105,438,147
1548527402.2148163,6105,438,147
1548528001.8598435,6105,438,147
1548528601.8825219,6104,438,147
1548529201.9212372,6104,438,147
1548529802.5621989,6103,438,147
1548530401.6177764,6103,438,147
1548531001.6334498,6103,438,147
1548531602.280587,6103,438,147
1548532202.3211417,6103,438,147
1548532802.4387732,6104,438,147
1548533402.021038,6104,438,147
1548534002.0549285,6104,438,147
1548534602.108845,6104,438,147
1548535201.746278,6104,438,147
1548535801.7737863,6104,438,147
1548536401.790787,6104,438,147
1548537002.4396439,6104,438,147
1548537602.4845831,6104,438,147
1548538202.5201578,6104,438,147
1548538801.8494823,6103,438,147
1548539401.8816388,6103,438,147
1548540001.90186,6103,438,147
1548540602.2300825,6105,438,147
1548541202.2864752,6105,438,147
1548541802.324953,6105,438,147
1548542401.640108,6105,438,147
1548543001.686575,6106,438,147
1548543601.8123033,6106,438,147
1548544202.0768151,6106,438,147
1548544802.1498635,6106,438,147
1548545402.1522403,6105,438,147
1548546001.8144815,6106,438,147
1548546601.8199844,6106,438,147
1548547201.8527646,6106,438,147
1548547802.5115938,6106,438,147
1548548402.5501661,6106,438,147
1548549001.5882766,6107,438,147
1548549601.9055262,6107,438,147
1548550201.9333768,6107,438,147
1548550801.9583886,6107,438,147
1548551402.2823677,6107,438,147
1548552002.3085868,6107,438,147
1548552602.3463454,6107,438,147
1548553201.666102,6107,438,147
1548553801.6854002,6107,438,147
1548554401.8044112,6107,438,147
1548555002.0765085,6107,438,147
1548555602.111451,6107,438,147
1548556202.1461885,6107,438,147
1548556801.8041978,6107,438,147
1548557401.8239193,6107,438,147
1548558001.85096,6108,438,147
1548558602.1813846,6108,438,147
1548559202.2238395,6108,438,147
1548559802.2426467,6108,438,147
1548560401.917774,6108,438,147
1548561001.936983,6108,438,147
1548561601.9695628,6108,438,147
1548562202.3062065,6108,438,147
1548562802.3728743,6108,438,147
1548563402.3918824,6108,438,147
1548564002.064319,6108,438,147
1548564602.0938363,6108,438,147
1548565202.1778755,6108,438,147
1548565801.7437794,6108,438,147
1548566401.80949,6108,438,147
1548567002.2776077,6108,438,147
1548567601.9607246,6108,438,147
1548568201.6800005,6108,438,147
1548568801.720616,6108,438,147
1548569402.058282,6108,438,147
1548570002.0868523,6108,438,147
1548571201.7762837,6109,438,147
1548571801.8332868,6109,438,147
1548572401.846818,6109,438,147
1548573002.4970691,6109,438,147
1548573602.558501,6109,438,147
1548574202.5754442,6109,438,147
1548574802.2442062,6109,438,147
1548575402.2620668,6109,438,147
1548576002.3932722,6109,438,147
1548576601.9282079,6109,438,147
1548577201.9921615,6109,438,147
1548577802.017124,6109,438,147
1548578401.67665,6109,438,147
1548579001.7021449,6109,438,147
1548579601.7345872,6109,438,147
1548580202.384151,6109,438,147
1548580802.423383,6109,438,147
1548581402.4564853,6109,438,147
1548582002.1224506,6108,438,147
1548582602.1517186,6110,438,147
1548583202.190094,6110,438,147
1548583801.8172204,6110,438,147
1548584401.8615203,6110,438,147
1548585001.8996608,6110,438,147
1548585602.5668354,6110,438,147
1548586201.5894942,6110,438,147
1548586801.7460864,6110,438,147
1548587402.3022385,6110,438,147
1548588002.3472285,6110,438,147
1548588602.3803399,6108,438,147
1548589202.025786,6108,438,147
1548589802.0709913,6108,438,147
1548590402.118125,6108,438,147
1548591001.7324984,6108,438,147
1548591601.792332,6107,438,147
1548592201.8003924,6107,438,147
1548592802.4313743,6107,438,147
1548593402.4731581,6107,438,147
1548594002.5304446,6107,438,147
1548594601.8936324,6107,438,147
1548595201.9441252,6107,438,147
1548595801.9668648,6107,438,147
1548596401.623917,6107,438,147
1548597001.6342676,6107,438,147
1548597601.7679286,6108,438,147
1548598202.019115,6109,438,147
1548598802.0665967,6109,438,147
1548599402.0867524,6109,438,147
1548600001.7560256,6109,438,147
1548600601.7807212,6110,438,147
1548601201.8084471,6110,438,147
1548601802.1292396,6110,438,147
1548602402.1802628,6110,438,147
1548603002.2031918,6110,438,147
1548603601.868237,6110,438,147
1548604201.8680208,6110,438,147
1548604801.9073846,6110,438,147
1548605402.5529392,6110,438,147
1548606001.5944414,6111,438,147
1548606601.6326363,6111,438,147
1548607201.9597833,6111,438,147
1548607801.9887288,6111,438,147
1548608402.108325,6112,438,147
1548609002.3569815,6111,438,147
1548609602.3993888,6112,438,147
1548610202.4344249,6112,438,147
1548610801.7724307,6112,438,147
1548611401.794102,6110,438,147
1548612001.8152823,6111,438,147
1548612602.4724903,6111,438,147
1548613202.5146708,6111,438,147
1548613802.536144,6111,438,147
1548614401.8720503,6111,438,147
1548615001.9033453,6111,438,147
1548615601.9281552,6111,438,147
1548616201.5945582,6111,438,147
1548616801.6277862,6113,438,147
1548617401.6703763,6113,438,147
1548618001.9894338,6113,438,147
1548618602.029496,6113,438,147
1548619202.141812,6113,438,147
1548619802.3966987,6113,438,147
1548620402.5078757,6114,438,147
1548621002.4763722,6114,438,147
1548621602.113607,6114,438,147
1548622202.1497967,6114,438,147
1548622802.1786907,6113,438,147
1548623401.8858376,6113,438,147
1548624001.9580472,6113,438,147
1548624601.963854,6113,438,147
1548625202.2765882,6113,438,147
1548625802.3269532,6113,438,147
1548626402.3394947,6113,438,147
1548627001.9744081,6113,438,147
1548627602.023795,6113,438,147
1548628202.060559,6114,438,147
1548628802.3693786,6113,438,147
1548629402.4009645,6113,438,147
1548630002.5443761,6113,438,147
1548630601.805532,6114,438,147
1548631201.8545961,6114,438,147
1548631801.8825462,6114,438,147
1548632402.2054615,6114,438,147
1548633002.2401593,6114,438,147
1548633602.2690394,6114,438,147
1548634201.9307632,6114,438,147
