epoch,followers,following,media
1548523202.3595011,946,170,6
1548523802.4165056,946,170,6
1548524401.741096,946,170,6
1548525001.7657979,946,170,6
1548525601.7920449,946,170,6
1548526202.14013,946,170,6
1548526802.1770735,946,170,6
1548527402.2148163,946,170,6
1548528001.8598435,946,170,6
1548528601.8825219,946,170,6
1548529201.9212372,946,170,6
1548529802.5621989,946,170,6
1548530401.6177764,946,170,6
1548531001.6334498,946,170,6
1548531602.280587,946,170,6
1548532202.3211417,946,170,6
1548532802.4387732,947,170,6
1548533402.021038,948,170,6
1548534002.0549285,948,170,6
1548534602.108845,948,170,6
1548535201.746278,948,170,6
1548535801.7737863,948,170,6
1548536401.790787,948,170,6
1548537002.4396439,948,170,6
1548537602.4845831,948,170,6
1548538202.5201578,948,170,6
1548538801.8494823,948,170,6
1548539401.8816388,948,170,6
1548540001.90186,948,170,6
1548540602.2300825,948,170,6
1548541202.2864752,948,170,6
1548541802.324953,949,170,6
1548542401.640108,949,170,6
1548543001.686575,950,170,6
1548543601.8123033,950,170,6
1548544202.0768151,950,170,6
1548544802.1498635,950,170,6
1548545402.1522403,950,170,6
1548546001.8144815,951,170,6
1548546601.8199844,951,170,6
1548547201.8527646,951,170,6
1548547802.5115938,951,170,6
1548548402.5501661,951,170,6
1548549001.5882766,951,170,6
1548549601.9055262,951,170,6
1548550201.9333768,951,170,6
1548550801.9583886,951,170,6
1548551402.2823677,952,170,6
1548552002.3085868,952,170,6
1548552602.3463454,952,170,6
1548553201.666102,952,170,6
1548553801.6854002,952,170,6
1548554401.8044112,952,170,6
1548555002.0765085,952,170,6
1548555602.111451,952,170,6
1548556202.1461885,952,170,6
1548556801.8041978,952,170,6
1548557401.8239193,952,170,6
1548558001.85096,952,170,6
1548558602.1813846,952,170,6
1548559202.2238395,952,170,6
1548559802.2426467,952,170,6
1548560401.917774,952,170,6
1548561001.936983,952,170,6
1548561601.9695628,952,170,6
1548562202.3062065,952,170,6
1548562802.3728743,952,170,6
1548563402.3918824,952,170,6
1548564002.064319,952,170,6
1548564602.0938363,952,170,6
1548565202.1778755,952,170,6
1548565801.7437794,952,170,6
1548566401.80949,952,170,6
1548567002.2776077,952,170,6
1548567601.9607246,952,170,6
1548568201.6800005,952,170,6
1548568801.720616,952,170,6
1548569402.058282,952,170,6
1548570002.0868523,952,170,6
1548571201.7762837,952,170,6
1548571801.8332868,952,170,6
1548572401.846818,952,170,6
1548573002.4970691,952,170,6
1548573602.558501,952,170,6
1548574202.5754442,952,170,6
1548574802.2442062,953,170,6
1548575402.2620668,953,170,6
1548576002.3932722,953,170,6
1548576601.9282079,953,170,6
1548577201.9921615,953,170,6
1548577802.017124,953,170,6
1548578401.67665,953,170,6
1548579001.7021449,953,170,6
1548579601.7345872,953,170,6
1548580202.384151,953,170,6
1548580802.423383,953,170,6
1548581402.4564853,953,170,6
1548582002.1224506,953,170,6
1548582602.1517186,954,170,6
1548583202.190094,954,170,6
1548583801.8172204,954,170,6
1548584401.8615203,954,170,6
1548585001.8996608,954,170,6
1548585602.5668354,954,170,6
1548586201.5894942,954,170,6
1548586801.7460864,953,170,6
1548587402.3022385,953,170,6
1548588002.3472285,953,170,6
1548588602.3803399,953,170,6
1548589202.025786,953,170,6
1548589802.0709913,953,170,6
1548590402.118125,953,170,6
1548591001.7324984,953,170,6
1548591601.792332,953,170,6
1548592201.8003924,951,170,6
1548592802.4313743,951,170,6
1548593402.4731581,951,170,6
1548594002.5304446,951,170,6
1548594601.8936324,951,170,6
1548595201.9441252,951,170,6
1548595801.9668648,951,170,6
1548596401.623917,951,170,6
1548597001.6342676,952,170,6
1548597601.7679286,952,170,6
1548598202.019115,952,170,6
1548598802.0665967,952,170,6
1548599402.0867524,952,170,6
1548600001.7560256,952,170,6
1548600601.7807212,952,170,6
1548601201.8084471,953,170,6
1548601802.1292396,953,170,6
1548602402.1802628,953,170,6
1548603002.2031918,953,170,6
1548603601.868237,953,170,6
1548604201.8680208,953,170,6
1548604801.9073846,953,170,6
1548605402.5529392,953,170,6
1548606001.5944414,954,170,6
1548606601.6326363,954,170,6
1548607201.9597833,954,170,6
1548607801.9887288,954,170,6
1548608402.108325,955,170,6
1548609002.3569815,955,170,6
1548609602.3993888,955,170,6
1548610202.4344249,955,170,6
1548610801.7724307,955,170,6
1548611401.794102,955,170,6
1548612001.8152823,955,170,6
1548612602.4724903,955,170,6
1548613202.5146708,956,170,6
1548613802.536144,956,170,6
1548614401.8720503,956,170,6
1548615001.9033453,956,170,6
1548615601.9281552,956,170,6
1548616201.5945582,956,170,6
1548616801.6277862,956,170,6
1548617401.6703763,956,170,6
1548618001.9894338,956,170,6
1548618602.029496,956,170,6
1548619202.141812,956,170,6
1548619802.3966987,956,170,6
1548620402.5078757,957,170,6
1548621002.4763722,957,170,6
1548621602.113607,957,170,6
1548622202.1497967,957,170,6
1548622802.1786907,957,170,6
1548623401.8858376,957,170,6
1548624001.9580472,957,170,6
1548624601.963854,957,170,6
1548625202.2765882,957,170,6
1548625802.3269532,957,170,6
1548626402.3394947,957,170,6
1548627001.9744081,957,170,6
1548627602.023795,957,170,6
1548628202.060559,957,170,6
1548628802.3693786,957,170,6
1548629402.4009645,957,170,6
1548630002.5443761,957,170,6
1548630601.805532,956,170,6
1548631201.8545961,956,170,6
1548631801.8825462,956,170,6
1548632402.2054615,956,170,6
1548633002.2401593,956,170,6
1548633602.2690394,956,170,6
1548634201.9307632,956,170,6
