epoch,followers,following,media
1548438601.8261967,1058855,919,793
1548439201.855445,1058856,919,793
1548439802.5156443,1058863,919,793
1548440402.5489078,1058859,919,793
1548441001.56922,1058861,919,793
1548441602.2239504,1058864,919,793
1548442202.2564628,1058865,919,793
1548442802.2987196,1058871,919,793
1548443401.9383855,1058884,919,793
1548444002.0165036,1058884,919,793
1548444602.044816,1058885,919,793
1548445202.3662565,1058898,919,793
1548445802.409129,1058907,919,793
1548446402.5271378,1058910,919,793
1548447002.1144686,1058921,919,793
1548447602.151291,1058930,919,793
1548448202.1984131,1058940,919,793
1548448802.5225685,1058943,919,793
1548449402.5810623,1058936,919,793
1548450001.6040695,1058938,919,793
1548450602.2709303,1058942,919,793
1548451202.2984211,1058943,919,793
1548451802.3539116,1058931,919,793
1548452401.6743531,1058926,919,793
1548453001.7205737,1058938,919,793
1548453601.7570858,1058957,919,793
1548454202.1013148,1058964,919,793
1548454802.1523144,1058978,919,793
1548455402.1784818,1058987,919,793
1548456002.4992175,1058995,919,793
1548456602.5456297,1059002,919,793
1548457201.6825583,1059006,919,793
1548457801.9625313,1059008,919,793
1548458402.0048594,1059005,919,793
1548459002.0374508,1059007,919,793
1548459601.640615,1059005,919,793
1548460201.667162,1058996,919,793
1548460801.70638,1059006,919,793
1548461402.3567812,1059008,919,793
1548462002.4027538,1059012,919,793
1548462602.4476135,1059011,919,793
1548463202.0934627,1059011,919,793
1548463802.1151023,1059014,919,793
1548464402.1573327,1059012,919,793
1548465001.7960474,1059019,919,793
1548465601.8396711,1059020,919,793
1548466201.8736312,1059020,919,793
1548466802.525463,1059014,919,793
1548467402.5738275,1059018,919,793
1548468001.667442,1059019,919,793
1548468602.2728703,1059023,919,793
1548469202.347459,1058757,919,793
1548469802.6592731,1058760,919,793
1548470402.3109188,1058759,919,793
1548471002.339574,1058760,919,793
1548471602.389973,1058763,919,793
1548472202.030953,1058756,919,793
1548472802.078681,1058756,919,793
1548473402.1122105,1058755,919,793
1548474001.7721148,1058757,919,793
1548474601.8193805,1058762,919,793
1548475201.860603,1058765,919,793
1548475802.5306334,1058769,919,793
1548476402.554514,1058772,919,793
1548477001.5883348,1058778,919,793
1548477602.2390969,1058782,919,793
1548478202.2663488,1058782,919,793
1548478802.3821347,1058779,919,793
1548479401.9374387,1058780,919,793
1548480002.0288162,1058781,919,793
1548480602.200274,1058783,919,793
1548481201.870303,1058784,919,793
1548481801.9130113,1058787,919,793
1548482401.9413917,1058790,919,793
1548483002.5769994,1058788,919,793
1548483601.6412354,1058788,919,793
1548484201.667095,1058790,919,793
1548484802.3827236,1058798,919,793
1548485402.423313,1058800,919,793
1548486002.4513202,1058800,919,793
1548486601.7780535,1058804,919,793
1548487201.8216314,1058803,919,793
1548487801.8754425,1058801,919,793
1548488402.5016935,1058800,919,793
1548489002.5256848,1058797,919,793
