epoch,followers,following,media
1548450602.2709303,17624,52,156
1548451202.2984211,17624,51,156
1548451802.3539116,17623,52,156
1548452401.6743531,17625,51,156
1548453001.7205737,17626,51,156
1548453601.7570858,17627,51,156
1548454202.1013148,17628,52,156
1548454802.1523144,17628,52,156
1548455402.1784818,17628,51,156
1548456002.4992175,17629,51,156
1548456602.5456297,17629,52,156
1548457201.6825583,17628,51,156
1548457801.9625313,17628,52,156
1548458402.0048594,17627,52,156
1548459002.0374508,17628,51,156
1548459601.640615,17628,51,156
1548460201.667162,17629,52,156
1548460801.70638,17629,51,156
1548461402.3567812,17629,52,156
1548462002.4027538,17629,52,156
1548462602.4476135,17629,52,156
1548463202.0934627,17630,51,156
1548463802.1151023,17630,52,156
1548464402.1573327,17631,52,156
1548465001.7960474,17630,51,156
1548465601.8396711,17630,51,156
1548466201.8736312,17630,52,156
1548466802.525463,17631,50,156
1548467402.5738275,17631,50,156
1548468001.667442,17632,50,156
1548468602.2728703,17632,50,156
1548469202.347459,17632,50,156
1548469802.6592731,17632,50,156
1548470402.3109188,17632,50,156
1548471002.339574,17632,50,156
1548471602.389973,17632,50,156
1548472202.030953,17632,50,156
1548472802.078681,17632,50,156
1548473402.1122105,17627,50,156
1548474001.7721148,17627,50,156
1548474601.8193805,17627,50,156
1548475201.860603,17627,50,156
1548475802.5306334,17627,50,156
1548476402.554514,17627,50,156
1548477001.5883348,17626,50,156
1548477602.2390969,17626,50,156
1548478202.2663488,17626,50,156
1548478802.3821347,17626,50,156
1548479401.9374387,17626,50,156
1548480002.0288162,17626,50,156
1548480602.200274,17626,50,156
1548481201.870303,17626,50,156
1548481801.9130113,17627,50,156
1548482401.9413917,17627,50,156
1548483002.5769994,17627,50,156
1548483601.6412354,17627,50,156
1548484201.667095,17627,50,156
1548484802.3827236,17627,50,156
1548485402.423313,17627,50,156
1548486002.4513202,17628,50,156
1548486601.7780535,17628,50,156
1548487201.8216314,17628,50,156
1548487801.8754425,17628,50,156
1548488402.5016935,17627,50,156
1548489002.5256848,17627,50,156
1548489602.6551926,17627,50,156
1548490201.9078422,17627,50,156
1548490801.991172,17628,50,156
1548491402.0135632,17628,50,156
1548492002.3476515,17629,50,156
1548492602.366401,17630,50,156
1548493202.4130669,17631,50,156
1548493801.8696494,17631,50,156
1548494401.9362535,17632,50,156
1548495001.9686344,17632,50,156
1548495601.5833454,17632,50,156
1548496201.6135945,17633,50,156
1548496801.6481776,17634,50,156
1548497401.9791212,17634,50,156
1548498002.028602,17635,50,156
1548498602.066402,17637,50,156
1548499202.3939826,17638,50,156
1548499802.4161475,17639,50,156
1548500402.537402,17639,50,156
1548501001.8069003,17637,50,156
1548501601.8547502,17637,50,156
1548502201.9044125,17639,50,156
1548502802.5398808,17639,50,156
1548503401.5622742,17639,50,156
1548504001.6147594,17640,50,156
1548504602.2290096,17640,50,156
1548505202.3026927,17641,50,156
1548505802.513945,17640,50,156
1548506401.72081,17640,50,156
1548507001.763476,17640,50,156
1548507601.7903802,17641,50,156
1548508202.449321,17642,50,156
1548508802.4940646,17643,50,156
1548509402.5218818,17643,50,156
1548510002.2177563,17644,50,156
1548510602.220263,17644,50,156
1548511202.3353522,17645,50,156
1548511801.9412084,17646,50,156
1548512401.973467,17647,50,156
1548513002.0159771,17649,50,156
1548513602.3511574,17650,50,156
1548514202.3732638,17650,50,156
1548514802.4181645,17651,50,156
1548515401.7236645,17652,50,156
1548516001.7829373,17652,50,156
1548516601.8204775,17653,50,156
1548517202.4674702,17653,50,156
1548517802.5048628,17655,50,156
1548518402.5153673,17657,50,156
1548519002.1995761,17657,50,156
1548519602.2128696,17658,50,156
1548520202.250841,17659,50,156
1548520801.912419,17659,50,156
1548521401.9544356,17659,50,156
1548522002.054606,17659,50,156
1548522602.3261452,17658,50,156
1548523202.3595011,17658,50,156
1548523802.4165056,17659,50,156
1548524401.741096,17659,50,156
1548525001.7657979,17660,50,156
1548525601.7920449,17660,50,156
1548526202.14013,17660,50,156
1548526802.1770735,17659,50,156
1548527402.2148163,17659,50,156
1548528001.8598435,17659,50,156
1548528601.8825219,17658,50,156
1548529201.9212372,17659,50,156
1548529802.5621989,17661,50,156
1548530401.6177764,17661,50,156
1548531001.6334498,17661,50,156
1548531602.280587,17660,50,156
1548532202.3211417,17661,50,156
1548532802.4387732,17662,50,156
1548533402.021038,17663,50,156
1548534002.0549285,17665,50,156
1548534602.108845,17665,50,156
1548535201.746278,17666,50,156
1548535801.7737863,17668,50,156
1548536401.790787,17669,50,156
1548537002.4396439,17669,50,156
1548537602.4845831,17669,50,156
1548538202.5201578,17668,50,156
1548538801.8494823,17668,50,156
1548539401.8816388,17669,50,156
1548540001.90186,17669,50,156
1548540602.2300825,17668,50,156
1548541202.2864752,17668,50,156
1548541802.324953,17668,50,156
1548542401.640108,17669,50,156
1548543001.686575,17671,50,156
1548543601.8123033,17671,50,156
1548544202.0768151,17673,50,156
1548544802.1498635,17672,50,156
1548545402.1522403,17670,50,156
1548546001.8144815,17670,50,156
1548546601.8199844,17670,50,156
1548547201.8527646,17671,50,156
1548547802.5115938,17671,50,156
1548548402.5501661,17671,50,156
1548549001.5882766,17671,50,156
1548549601.9055262,17671,50,156
1548550201.9333768,17671,50,156
1548550801.9583886,17671,50,156
1548551402.2823677,17671,50,156
1548552002.3085868,17671,50,156
1548552602.3463454,17671,50,156
1548553201.666102,17671,50,156
1548553801.6854002,17671,50,156
1548554401.8044112,17671,50,156
1548555002.0765085,17671,50,156
1548555602.111451,17671,50,156
1548556202.1461885,17671,50,156
1548556801.8041978,17671,50,156
1548557401.8239193,17671,50,156
1548558001.85096,17671,50,156
1548558602.1813846,17671,50,156
1548559202.2238395,17671,50,156
1548559802.2426467,17674,50,156
1548560401.917774,17674,50,156
1548561001.936983,17674,50,156
1548561601.9695628,17673,50,156
1548562202.3062065,17673,50,156
1548562802.3728743,17673,50,156
1548563402.3918824,17673,50,156
1548564002.064319,17673,50,156
1548564602.0938363,17673,50,156
1548565202.1778755,17673,50,156
1548565801.7437794,17673,50,156
1548566401.80949,17673,50,156
1548567002.2776077,17673,50,156
1548567601.9607246,17673,50,156
1548568201.6800005,17673,50,156
1548568801.720616,17673,50,156
1548569402.058282,17674,50,156
1548570002.0868523,17674,50,156
1548571201.7762837,17674,50,156
1548571801.8332868,17674,50,156
1548572401.846818,17675,50,156
1548573002.4970691,17675,50,156
1548573602.558501,17675,50,156
1548574202.5754442,17675,50,156
1548574802.2442062,17676,50,156
1548575402.2620668,17677,50,156
1548576002.3932722,17677,50,156
1548576601.9282079,17677,50,156
1548577201.9921615,17677,50,156
1548577802.017124,17678,50,156
1548578401.67665,17676,50,156
1548579001.7021449,17677,50,156
1548579601.7345872,17677,50,156
1548580202.384151,17678,50,156
1548580802.423383,17678,50,156
1548581402.4564853,17678,50,156
1548582002.1224506,17678,50,156
1548582602.1517186,17679,50,156
1548583202.190094,17679,50,156
1548583801.8172204,17679,50,156
1548584401.8615203,17680,50,156
1548585001.8996608,17680,52,156
1548585602.5668354,17680,51,156
1548586201.5894942,17680,52,156
1548586801.7460864,17680,51,156
1548587402.3022385,17679,52,156
1548588002.3472285,17679,52,156
1548588602.3803399,17679,51,156
1548589202.025786,17681,51,156
1548589802.0709913,17682,51,156
1548590402.118125,17682,52,156
1548591001.7324984,17684,51,156
1548591601.792332,17684,51,156
1548592201.8003924,17684,51,156
1548592802.4313743,17685,52,156
1548593402.4731581,17685,52,156
1548594002.5304446,17685,51,156
1548594601.8936324,17688,51,156
1548595201.9441252,17688,51,156
1548595801.9668648,17688,52,156
1548596401.623917,17688,52,156
1548597001.6342676,17688,51,156
