epoch,followers,following,media
1548523202.3595011,978,56,6
1548523802.4165056,978,56,6
1548524401.741096,978,56,6
1548525001.7657979,978,56,6
1548525601.7920449,978,56,6
1548526202.14013,978,56,6
1548526802.1770735,978,56,6
1548527402.2148163,978,56,6
1548528001.8598435,978,56,6
1548528601.8825219,978,56,6
1548529201.9212372,978,56,6
1548529802.5621989,978,56,6
1548530401.6177764,978,56,6
1548531001.6334498,978,56,6
1548531602.280587,978,56,6
1548532202.3211417,979,56,6
1548532802.4387732,979,56,6
1548533402.021038,979,56,6
1548534002.0549285,979,56,6
1548534602.108845,979,56,6
1548535201.746278,979,56,6
1548535801.7737863,979,56,6
1548536401.790787,979,56,6
1548537002.4396439,980,56,6
1548537602.4845831,980,56,6
1548538202.5201578,979,56,6
1548538801.8494823,979,56,6
1548539401.8816388,979,56,6
1548540001.90186,979,56,6
1548540602.2300825,979,56,6
1548541202.2864752,979,56,6
1548541802.324953,979,56,6
1548542401.640108,979,56,6
1548543001.686575,979,56,6
1548543601.8123033,981,56,6
1548544202.0768151,981,56,6
1548544802.1498635,980,56,6
1548545402.1522403,980,56,6
1548546001.8144815,980,56,6
1548546601.8199844,980,56,6
1548547201.8527646,980,56,6
1548547802.5115938,980,56,6
1548548402.5501661,980,56,6
1548549001.5882766,980,56,6
1548549601.9055262,980,56,6
1548550201.9333768,980,56,6
1548550801.9583886,980,56,6
1548551402.2823677,980,56,6
1548552002.3085868,980,56,6
1548552602.3463454,980,56,6
1548553201.666102,980,56,6
1548553801.6854002,980,56,6
1548554401.8044112,980,56,6
1548555002.0765085,980,56,6
1548555602.111451,980,56,6
1548556202.1461885,980,56,6
1548556801.8041978,980,56,6
1548557401.8239193,980,56,6
1548558001.85096,980,56,6
1548558602.1813846,980,56,6
1548559202.2238395,980,56,6
1548559802.2426467,980,56,6
1548560401.917774,980,56,6
1548561001.936983,980,56,6
1548561601.9695628,980,56,6
1548562202.3062065,980,56,6
1548562802.3728743,980,56,6
1548563402.3918824,980,56,6
1548564002.064319,980,56,6
1548564602.0938363,980,56,6
