epoch,followers,following,media
1548523202.3595011,685,409,54
1548523802.4165056,685,409,54
1548524401.741096,685,409,54
1548525001.7657979,685,409,55
1548525601.7920449,685,409,55
1548526202.14013,684,409,55
1548526802.1770735,684,409,55
1548527402.2148163,684,409,55
1548528001.8598435,684,409,55
1548528601.8825219,684,409,55
1548529201.9212372,684,409,55
1548529802.5621989,683,409,55
1548530401.6177764,683,409,55
1548531001.6334498,683,409,55
1548531602.280587,683,409,55
1548532202.3211417,683,409,55
1548532802.4387732,684,409,55
1548533402.021038,684,409,55
1548534002.0549285,684,409,55
1548534602.108845,684,409,55
1548535201.746278,685,409,55
1548535801.7737863,685,409,55
1548536401.790787,685,409,55
1548537002.4396439,684,409,55
1548537602.4845831,684,409,55
1548538202.5201578,684,409,55
1548538801.8494823,684,409,55
1548539401.8816388,684,409,55
1548540001.90186,684,409,55
1548540602.2300825,684,409,55
1548541202.2864752,684,409,55
1548541802.324953,684,409,55
1548542401.640108,684,409,55
1548543001.686575,684,409,55
1548543601.8123033,684,409,55
1548544202.0768151,684,409,55
1548544802.1498635,684,409,55
1548545402.1522403,683,409,55
1548546001.8144815,683,409,55
1548546601.8199844,683,409,55
1548547201.8527646,683,409,55
1548547802.5115938,683,409,55
1548548402.5501661,683,409,55
1548549001.5882766,683,409,55
1548549601.9055262,683,409,55
1548550201.9333768,683,409,55
1548550801.9583886,683,409,55
1548551402.2823677,683,409,55
1548552002.3085868,683,409,55
1548552602.3463454,683,409,55
1548553201.666102,683,409,55
1548553801.6854002,683,409,55
1548554401.8044112,683,409,55
1548555002.0765085,683,409,55
1548555602.111451,683,409,55
1548556202.1461885,683,409,55
1548556801.8041978,683,409,55
1548557401.8239193,683,409,55
1548558001.85096,683,409,55
1548558602.1813846,683,409,55
1548559202.2238395,683,409,55
1548559802.2426467,683,409,55
1548560401.917774,683,409,55
1548561001.936983,683,409,55
1548561601.9695628,683,409,55
1548562202.3062065,683,409,55
1548562802.3728743,683,409,55
1548563402.3918824,683,409,55
1548564002.064319,683,409,55
1548564602.0938363,683,409,55
1548565202.1778755,683,409,55
1548565801.7437794,683,409,55
1548566401.80949,683,409,55
1548567002.2776077,683,409,55
1548567601.9607246,683,409,55
1548568201.6800005,683,409,55
1548568801.720616,683,409,55
1548569402.058282,683,409,55
1548570002.0868523,683,409,55
1548571201.7762837,683,409,55
1548571801.8332868,683,409,55
1548572401.846818,683,409,55
1548573002.4970691,683,409,55
1548573602.558501,683,409,55
1548574202.5754442,683,409,55
1548574802.2442062,683,409,55
1548575402.2620668,683,409,55
