epoch,followers,following,media,accessibility_caption,comments_disabled,liked_by,is_video,location,taken_at,caption
1548680267.2743945,988,507,23,,,,,,,
1548680419.0847077,988,507,23,,,,,,,
1548681013.943364,988,507,23,,,,,,,
1548681613.7612607,988,507,23,,,,,,,
1548682213.97628,988,507,23,,,,,,,
1548682814.0586548,988,507,23,,,,,,,
1548683413.1130297,988,507,23,,,,,,,
1548684014.4689815,988,507,23,,,,,,,
1548684614.0583262,988,507,23,,,,,,,
1548685213.767208,988,507,23,,,,,,,
1548685816.8331277,988,507,23,,,,,,,
1548686414.0663214,988,507,23,,,,,,,
1548687013.9051304,988,507,23,,,,,,,
1548687622.8497407,988,507,23,,,,,,,
1548688213.5776906,988,507,23,,,,,,,
1548688814.2623236,988,507,23,,,,,,,
1548689413.7107067,988,507,23,,,,,,,
1548690012.7868826,988,507,23,,,,,,,
1548690613.3826756,988,507,23,,,,,,,
1548691214.5384073,988,507,23,,,,,,,
1548691813.9001276,988,507,23,,,,,,,
1548692413.8454952,988,507,23,,,,,,,
1548693018.803339,988,507,23,,,,,,,
1548693613.7392814,988,507,23,,,,,,,
1548694214.1451147,988,507,23,,,,,,,
1548694814.29972,988,507,23,,,,,,,
1548695415.6221952,988,507,23,,,,,,,
1548696018.0981042,988,507,23,,,,,,,
1548696613.5394976,988,507,23,,,,,,,
1548697213.4614294,988,507,23,,,,,,,
1548697814.4202332,988,507,23,,,,,,,
1548698413.3956687,988,507,23,,,,,,,
1548699015.9449081,988,507,23,,,,,,,
1548699614.3544402,988,507,23,,,,,,,
1548700215.3402138,988,507,23,,,,,,,
1548700817.332763,988,507,23,,,,,,,
1548701414.0636716,988,507,23,,,,,,,
1548702014.241358,988,507,23,,,,,,,
1548702614.1437745,988,507,23,,,,,,,
1548703214.7993643,988,507,23,,,,,,,
1548703814.7943416,990,507,23,,,,,,,
1548704414.7275624,992,507,23,,,,,,,
1548705014.458049,992,507,23,,,,,,,
1548705618.5191555,992,507,23,,,,,,,
1548706213.8413274,992,507,23,,,,,,,
1548706813.7404091,992,507,23,,,,,,,
1548707414.382242,992,507,23,,,,,,,
1548708014.1496594,992,507,23,,,,,,,
1548708615.4738476,992,507,23,,,,,,,
1548709213.9967153,992,507,23,,,,,,,
1548709813.0094154,992,507,23,,,,,,,
1548710425.9584548,992,507,23,,,,,,,
1548711013.338915,992,507,23,,,,,,,
1548711613.3499787,992,507,23,,,,,,,
1548712214.7197723,992,507,23,,,,,,,
1548712813.5779371,994,508,23,,,,,,,
1548713413.632287,994,508,23,,,,,,,
1548714013.7377615,994,508,23,,,,,,,
1548714613.7614832,994,508,23,,,,,,,
1548715212.8627965,994,508,23,,,,,,,
1548715813.452709,994,508,23,,,,,,,
1548716413.6659527,994,508,23,,,,,,,
1548717013.69066,994,508,23,,,,,,,
1548717613.3976066,994,508,23,,,,,,,
1548718218.156042,994,508,23,,,,,,,
1548718813.2798066,994,508,23,,,,,,,
1548719414.6028843,994,508,23,,,,,,,
1548720013.2975564,994,508,23,,,,,,,
