epoch,followers,following,media,accessibility_caption,comments_disabled,liked_by,is_video,location,taken_at,caption
1548680271.8686368,649,462,25,,,,,,,
1548680423.4550712,649,462,25,,,,,,,
1548681018.3502016,649,462,25,,,,,,,
1548681618.526097,649,462,25,,,,,,,
1548682219.4355464,649,462,25,,,,,,,
1548682818.6022494,648,462,25,,,,,,,
1548683418.3172483,648,462,25,,,,,,,
1548684019.170539,648,462,25,,,,,,,
1548684618.5832596,648,462,25,,,,,,,
1548685222.2748795,648,462,25,,,,,,,
1548685821.7087657,648,462,25,,,,,,,
1548686418.9597528,648,462,25,,,,,,,
1548687023.4015536,648,462,25,,,,,,,
1548687627.614463,648,462,25,,,,,,,
1548688218.2538414,649,462,25,,,,,,,
1548688819.0739782,649,462,25,,,,,,,
1548689418.3642232,649,462,25,,,,,,,
1548690017.5528018,649,462,25,,,,,,,
1548690618.0271358,649,462,25,,,,,,,
1548691219.0267177,649,462,25,,,,,,,
1548691818.655542,649,462,25,,,,,,,
1548692418.3278382,649,462,25,,,,,,,
1548693023.6289878,649,462,25,,,,,,,
1548693619.4097207,651,462,25,,,,,,,
1548694219.3004925,651,462,25,,,,,,,
1548694820.984294,651,462,25,,,,,,,
1548695419.97281,651,462,25,,,,,,,
1548696022.5339286,651,462,25,,,,,,,
1548696618.0346107,651,462,25,,,,,,,
1548697218.4601717,651,462,25,,,,,,,
1548697818.8896592,651,462,25,,,,,,,
1548698417.8453386,651,462,25,,,,,,,
1548699020.5262227,651,462,25,,,,,,,
1548699619.1345515,651,462,25,,,,,,,
1548700219.9897096,651,462,25,,,,,,,
1548700821.8511767,651,462,26,,,,,,,
1548701419.87061,651,462,26,,,,,,,
1548702019.0032654,651,462,26,,,,,,,
1548702618.977517,651,462,26,,,,,,,
1548703219.3821225,651,462,26,,,,,,,
1548703819.5881982,651,462,26,,,,,,,
1548704419.2055008,651,462,26,,,,,,,
1548705019.1851187,651,462,26,,,,,,,
1548705623.415534,651,462,26,,,,,,,
1548706222.3938994,651,462,26,,,,,,,
1548706818.00393,651,462,26,,,,,,,
1548707418.7419207,651,462,26,,,,,,,
1548708018.85845,650,462,26,,,,,,,
1548708620.7652903,650,462,26,,,,,,,
1548709218.5633907,650,462,26,,,,,,,
1548709817.2262874,650,462,26,,,,,,,
1548710436.1170578,650,462,26,,,,,,,
1548711018.143584,650,462,26,,,,,,,
1548711617.9148965,650,462,26,,,,,,,
1548712220.6353056,653,463,26,,,,,,,
1548712817.904062,653,463,26,,,,,,,
1548713418.138744,653,463,26,,,,,,,
1548714018.5486832,653,463,26,,,,,,,
1548714618.4077675,653,463,26,,,,,,,
1548715218.0877476,653,463,26,,,,,,,
1548715818.215293,653,463,26,,,,,,,
1548716418.1767852,653,463,26,,,,,,,
1548717021.549705,653,464,26,,,,,,,
1548717618.0698633,653,464,26,,,,,,,
1548718222.7307637,653,464,26,,,,,,,
1548718817.6860678,653,464,26,,,,,,,
1548719418.8621674,653,464,26,,,,,,,
1548720017.593916,653,464,26,,,,,,,
