epoch,followers,following,media,accessibility_caption,comments_disabled,liked_by,is_video,location,taken_at,caption
1548680271.4274795,921,368,138,1 person closeup,False,111,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548680423.0009232,921,368,138,1 person closeup,False,111,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548681017.9060516,921,368,138,1 person closeup,False,111,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548681618.047993,922,368,138,1 person closeup,False,111,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548682218.9710486,922,368,138,1 person closeup,False,111,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548682818.1433504,922,368,138,1 person closeup,False,111,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548683417.8585856,922,368,138,1 person closeup,False,111,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548684018.6864393,922,368,138,1 person closeup,False,111,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548684618.116583,922,368,138,1 person closeup,False,111,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548685221.8177414,922,368,138,1 person closeup,False,111,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548685821.2537653,922,368,138,1 person closeup,False,111,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548686418.452066,922,368,138,1 person closeup,False,111,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548687022.930233,922,368,138,1 person closeup,False,111,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548687627.1406438,922,368,138,1 person closeup,False,111,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548688217.7970097,923,368,138,1 person closeup,False,111,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548688818.6053693,923,368,138,1 person closeup,False,111,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548689417.9108436,923,368,138,1 person closeup,False,111,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548690017.0743232,923,368,138,1 person closeup,False,111,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548690617.5573723,923,368,138,1 person closeup,False,111,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548691218.5371747,923,368,138,1 person closeup,False,111,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548691818.192636,923,368,138,1 person closeup,False,111,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548692417.8699472,923,368,138,1 person closeup,False,111,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548693023.1520176,923,368,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548693618.948576,923,368,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548694218.8237064,924,368,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548694820.5002072,925,368,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548695419.5068607,925,368,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548696022.0805483,925,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548696617.580844,925,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548697217.6288269,923,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548697818.4163237,923,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548698417.3730202,923,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548699020.0498927,923,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548699618.6650612,923,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548700219.5180383,923,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548700821.4017344,923,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548701419.3897455,923,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548702018.5402048,923,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548702618.534502,923,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548703218.9092577,923,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548703819.1278856,924,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548704418.7421591,924,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548705018.7245128,924,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548705622.8324184,924,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548706221.9304895,925,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548706817.5544822,925,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548707418.2691886,925,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548708018.3804567,925,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548708620.305046,925,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548709218.064445,925,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548709816.7870405,925,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548710435.6286333,925,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548711017.6851976,925,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548711617.4748647,925,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548712219.8947403,926,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
1548712817.4608757,926,369,138,1 person closeup,False,112,False,,1546899360,melizza iz for the kidz :love-you_gesture_light_skin_tone:
